bin_mid,avg_sample_graph,avg_participant,cd_participant,uc_participant,nonibd_participant
0.6342964824120603,0.5147020405538025,0.5183559827188807,0.46442585928061875,0.5301087817079292,0.6085068366512517
0.6392713567839197,0.5417229884188023,0.5460954147639252,0.46788849164041024,0.6004815672266343,0.6337400910060199
0.6442462311557788,0.5425229918070743,0.5498120484918595,0.4802644384413784,0.6162018609086218,0.6069538227234436
0.6492211055276382,0.5218221547729528,0.5312925844433383,0.47019810423721686,0.5643416692711741,0.610648410038377
0.6541959798994974,0.5222034571696117,0.5334676988680102,0.4839870837280925,0.5145277063350665,0.6504765655212481
0.6591708542713568,0.5119604825533234,0.5333328315909998,0.4554550361833207,0.5423849698479166,0.6726530478477859
0.6641457286432162,0.5108011597190187,0.5235919996941688,0.4603998369862108,0.5392497205543985,0.6270487885245918
0.6691206030150754,0.5308674059695536,0.5395196450226192,0.48158500830643064,0.5535917769815311,0.6346953326011603
0.6740954773869348,0.5006428816733857,0.5174065133818965,0.44009635572587974,0.5677035148100879,0.6080448918417077
0.6790703517587939,0.5248994665416168,0.5296491039702954,0.4584643188652206,0.562459867186955,0.6286843485377551
0.6840452261306533,0.5186647943864099,0.5306764513976855,0.46299945672740067,0.5725628707533387,0.6124940341994025
0.6890201005025125,0.505007201784566,0.5201289252266627,0.4612687160734368,0.5180673087307138,0.6357004234012691
0.6939949748743719,0.5062426734823585,0.5207973838522808,0.47168332992698736,0.522162064565855,0.6136728559621827
0.6989698492462312,0.5201401901056338,0.5401813706854863,0.48108954057558584,0.5684980820639612,0.6211463769985935
0.7039447236180905,0.5364936587011641,0.5603618660210893,0.500364508703786,0.5705912131812755,0.6639383064464577
0.7089195979899499,0.5071998662618282,0.5156420679102656,0.4350176205404159,0.5475771394566852,0.633840922606416
0.713894472361809,0.5309835241416386,0.5541429647834103,0.5055340606216828,0.5462926203520915,0.6566797163613314
0.7188693467336684,0.517033223626057,0.5386677862159434,0.4846658847189989,0.5518083345115669,0.6273554256766555
0.7238442211055276,0.5008658669621376,0.5073733313029909,0.4528876110670484,0.47629459218773273,0.6480136461204858
0.728819095477387,0.4864978908571899,0.5113520061016802,0.47367090725902883,0.47188092052646374,0.6293592180012594
0.7337939698492462,0.4799667457888612,0.49495448409566006,0.4520696103457753,0.4831314038243852,0.5910674108507556
0.7387688442211056,0.482401081430129,0.5076494091158325,0.4687276322085565,0.48743316738440695,0.6058254128583923
0.7437437185929648,0.4741234024072365,0.49388131642531075,0.44024920314905225,0.4863808024036567,0.6056744350584858
0.7487185929648241,0.5025188523595113,0.5187591456340239,0.48799539137360215,0.4891293947121422,0.6121083856600827
