level,cond,step,n,k_max_mean,k_max_sd,n_active_vertices_mean,n_active_vertices_sd,n_active_edges_mean,n_active_edges_sd,n_sources_sampled_mean,n_sources_sampled_sd,n_baseline_pairs_mean,n_baseline_pairs_sd,n_source_requested_mean,n_source_requested_sd,n_target_requested_per_source_mean,n_target_requested_per_source_sd,length_failure_value_mean,length_failure_value_sd,mean_reachable_fraction_sampled_sources_mean,mean_reachable_fraction_sampled_sources_sd,step_mean,step_sd,n_pairs_mean,n_pairs_sd,reachable_count_mean,reachable_count_sd,reachable_fraction_mean,reachable_fraction_sd,failure_fraction_mean,failure_fraction_sd,finite_path_length_mean_mean,finite_path_length_mean_sd,finite_path_length_median_mean,finite_path_length_median_sd,finite_path_length_max_mean,finite_path_length_max_sd,finite_bottleneck_w_mean_mean,finite_bottleneck_w_mean_sd,finite_bottleneck_w_median_mean,finite_bottleneck_w_median_sd,finite_mean_w2_mean_mean,finite_mean_w2_mean_sd,finite_mean_w2_median_mean,finite_mean_w2_median_sd,penalized_path_length_mean_mean,penalized_path_length_mean_sd,penalized_path_length_median_mean,penalized_path_length_median_sd,penalized_bottleneck_w_mean_mean,penalized_bottleneck_w_mean_sd,penalized_bottleneck_w_median_mean,penalized_bottleneck_w_median_sd,penalized_mean_w2_mean_mean,penalized_mean_w2_mean_sd,penalized_mean_w2_median_mean,penalized_mean_w2_median_sd,n_samples_for_participant_mean,n_samples_for_participant_sd
participant average,nonibd,5,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,5.0,0.0,172.4283867074661,5.999424057994867,83.50853815208244,9.3158720502861,0.4812943124682115,0.044801371941764236,0.5187056875317885,0.04480137194176424,6.420479032391749,0.31478081915370754,6.120668051657315,0.35857676172772013,11.607015011138405,0.8293963323362276,0.562614280857128,0.07350812098790746,0.5438330499072788,0.0890982457620408,0.15180327737176177,0.04666386874686607,0.13276712583563086,0.04934936396865062,16.070738621518572,0.8063987402711575,17.383098089934474,2.655338396571837,0.7867191783685485,0.05004568520894507,0.9059716733604244,0.07200580571928165,0.5904951113398776,0.05100570469132796,0.6555480777471691,0.13470805421224716,13.73076923076923,5.302812695655684
participant average,overall,6,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,6.0,0.0,173.23417343619775,7.637956972165621,75.31153717957876,7.836349791537026,0.4320624399504567,0.037835821440528675,0.5679375600495434,0.037835821440528675,6.686244727167367,0.3385300014171788,6.398276337010012,0.34525586858161167,11.901514108506055,0.8224821450358968,0.5372982520181704,0.08858598396332441,0.5158007363156564,0.10499855689928965,0.1355214179878442,0.05546774160821704,0.11418392509182392,0.05886945573185061,17.100447262190066,0.6992243443087496,20.659889810245108,2.3444010652465463,0.7979514451042214,0.044333690993676816,0.9486451742488218,0.048414224155394085,0.6253870303855921,0.04267193417178184,0.7887584896624584,0.12076907945249521,12.320754716981131,5.208025682144241
participant average,cd,6,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,6.0,0.0,173.26577581721162,8.487047468695941,74.54889068802005,8.1519122269663,0.42702755383525975,0.03815431364697556,0.5729724461647403,0.03815431364697556,6.72266438450425,0.3150062303595755,6.441230344228392,0.3352206981940323,11.841865824152066,0.7638697867790855,0.5251726269303233,0.09568491126746127,0.5033614992607847,0.111708213523341,0.12783026816695472,0.05937718339213521,0.10484308130644421,0.061646069360848973,17.21147806831773,0.6925461313128902,20.784794397298906,2.110335514859938,0.7948311702900094,0.04448418849579651,0.950246839341672,0.04546931335206994,0.6262138249681082,0.04322044541927927,0.7882572780136852,0.10670080903165872,11.78,4.830279495018896
participant average,uc,6,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,6.0,0.0,173.87985129940873,7.34191484657512,76.32041518119287,6.395425941323875,0.43752512368679525,0.03237860821880221,0.5624748763132046,0.03237860821880221,6.71168393821394,0.39535124718939196,6.3532455373293635,0.38122284884415025,12.168137482933556,0.8857582916864435,0.5326803297887373,0.08304400400478451,0.5106549721710826,0.10121073908977912,0.1337932156066434,0.052340050012364144,0.11343132825003294,0.0564603822609122,17.004042242998647,0.6327495089083075,20.71037249856354,2.7477788535794327,0.7938942067654028,0.04231843884129064,0.9467842881037789,0.051472302108199926,0.6202709711905815,0.03761420085956765,0.7913671351883269,0.14745676072401098,12.0,5.501514942874069
participant average,nonibd,6,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,6.0,0.0,172.4283867074661,5.999424057994867,75.61407504609845,8.543022232593112,0.43544181663006004,0.041623665578142816,0.56455818336994,0.04162366557814282,6.586853988773462,0.287881611122676,6.3676310919908,0.3088001966004681,11.708579992539685,0.7774790267148564,0.5659451336056838,0.07281038856405456,0.5456597662033793,0.08893850863228109,0.15230617039094024,0.04694019193926799,0.1330154671888515,0.05118216365213084,16.99816304178081,0.7510394746954325,20.361439425543455,2.2381489107045716,0.8086334024455736,0.044603148650052535,0.947712225391467,0.05013354841423282,0.6297001860288424,0.0463541901990809,0.7867123826110203,0.11165615067768579,13.73076923076923,5.302812695655684
participant average,overall,7,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,7.0,0.0,173.23417343619775,7.637956972165621,68.6392167110085,7.47578989094136,0.39366364805782084,0.03665993067578512,0.606336351942179,0.03665993067578513,6.844155223977175,0.3588829358292476,6.529007516135933,0.3759302636643321,12.108655814585566,0.8423688996981296,0.5412920651171437,0.08846872652475628,0.5186538590797954,0.1056609537226226,0.13546723587536968,0.05589050704682094,0.1144792394899719,0.05888872555533063,17.86701229705302,0.6647142553529076,22.54010467155457,1.91066687782307,0.8173669316447227,0.0405851485123628,0.9686778263781961,0.03707884786026608,0.6585887949146038,0.04073042359661262,0.8744274608043582,0.10094760417379532,12.320754716981131,5.208025682144241
participant average,cd,7,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,7.0,0.0,173.26577581721162,8.487047468695941,67.84369062830949,7.830111725897772,0.3884409514116332,0.03707030765027263,0.6115590485883667,0.03707030765027264,6.889606126670946,0.32536381882972126,6.59971402537054,0.3562457350053179,12.072089429266237,0.7500929839976914,0.5288250941664152,0.09543927435786885,0.506831897878353,0.11193630118258352,0.12741046576736095,0.05967509728288624,0.10523478725320697,0.061873928363261006,17.984257896088078,0.6600775818330621,22.596884354966164,1.6271597733692391,0.8145908471243459,0.04061431147047147,0.9680841129786545,0.03434699187700327,0.6597443482908841,0.041244244860870576,0.8751590724723097,0.08713921539484469,11.78,4.830279495018896
participant average,uc,7,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,7.0,0.0,173.87985129940873,7.34191484657512,69.52211593165961,6.238664221363224,0.39850089480112433,0.03284051547548339,0.6014991051988757,0.03284051547548339,6.860063693500853,0.43412523172230977,6.501636580728316,0.4216995764550499,12.395785503837732,0.9687853495866844,0.5369531325856247,0.08391616016706964,0.5123252127866202,0.10262987100468984,0.13436565394696165,0.05338402702406217,0.11414286542267231,0.057109025187520535,17.77472347087095,0.6171902891249573,22.554410775313485,2.1671542443731946,0.8140293901416192,0.03975364970495275,0.9675743861746704,0.03919558158672872,0.654352161280902,0.03751581849442042,0.8748970408171569,0.11259553311254301,12.0,5.501514942874069
participant average,nonibd,7,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,7.0,0.0,172.4283867074661,5.999424057994867,69.15034469237074,7.915628821727305,0.3981258569043703,0.03863532408997948,0.6018741430956296,0.03863532408997949,6.738393715500296,0.2976672881040436,6.424615308462783,0.32486943528878875,11.847672298754853,0.7497856512519709,0.5702734698664512,0.07145935166858772,0.5486906840362333,0.08971936476767306,0.1522320806158573,0.04681236532403499,0.1326451561767886,0.050183017127296024,17.748027098349528,0.6881357290046012,22.414405929887362,2.085770160864299,0.8265565651490285,0.040094344352001904,0.9710927831506132,0.039444584291757935,0.6612550003067981,0.04286965808841596,0.8724786921973767,0.11095000748182668,13.73076923076923,5.302812695655684
participant average,overall,8,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,8.0,0.0,173.23417343619775,7.637956972165621,63.58151210065142,7.211453723590357,0.3645464005830689,0.035804410324432503,0.6354535994169312,0.035804410324432503,6.95196388410187,0.36298384945030093,6.627260278648562,0.3834953164819148,12.25193349876101,0.8192456495568432,0.5450304169147939,0.08745223731268027,0.5228853705025682,0.10409156106366683,0.1358193117104991,0.05541402630428991,0.11534900754729442,0.0573600514421342,18.43503750258485,0.6414340396238972,23.501147769299003,1.5028495421565509,0.83229619565639,0.03791409581305384,0.9830964582845617,0.02531903922840078,0.6839616226460522,0.03918004401631156,0.9206398674439793,0.08154465554499106,12.320754716981131,5.208025682144241
participant average,cd,8,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,8.0,0.0,173.26577581721162,8.487047468695941,62.711489674703635,7.537445066842764,0.3589827449422124,0.0361987424681093,0.6410172550577876,0.036198742468109286,6.990425766746029,0.3182579531283092,6.669921428110484,0.3571123937660903,12.246966462345181,0.7138003379025541,0.53233555068615,0.09434486867072645,0.5106303944269713,0.11044407878167746,0.12758847349711366,0.058872472428833054,0.1062933938401297,0.05922883615037525,18.552772981061054,0.6380775822396577,23.4386501708048,1.4430210156311774,0.829940102488437,0.03742690111481436,0.9832000231737078,0.02214885893614486,0.6856243583414917,0.03928248007461775,0.9167363339420942,0.07778584614094144,11.78,4.830279495018896
participant average,uc,8,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,8.0,0.0,173.87985129940873,7.34191484657512,64.5726471853777,6.03385111160874,0.3700288076524133,0.03246341610576675,0.6299711923475866,0.03246341610576676,6.975745564785277,0.45666825550884066,6.644739614287839,0.44955992518445637,12.512250248380616,0.9190843514412655,0.5416918863486213,0.08286683768745201,0.5188084490531707,0.1024029434959754,0.13502641152133749,0.05319317948717086,0.11428410191745794,0.056220407010542185,18.334912573976165,0.5979987968917126,23.64007325569666,1.62630502625587,0.8290284108150023,0.0380179026171355,0.9815578233509402,0.030355397853262817,0.6792478129420305,0.037178118756530376,0.928340066817226,0.0877985555182813,12.0,5.501514942874069
participant average,nonibd,8,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,8.0,0.0,172.4283867074661,5.999424057994867,64.11101474509766,7.608333165826815,0.36891988404316484,0.037110509173545296,0.6310801159568353,0.0371105091735453,6.850558324382247,0.2965957424085573,6.525051142407242,0.3268681190892976,11.961120011538071,0.7867468094491455,0.5732957718539232,0.07083488534743831,0.5511567723203287,0.08665605713974724,0.15256273156988828,0.046664430429736246,0.13399238655703785,0.05013928055912609,18.324151884679097,0.6567297562224909,23.461036820559794,1.4561455188842252,0.8405976650271326,0.037510808003800244,0.9846726430365366,0.02452898029357225,0.6862030651979242,0.04074335353908908,0.9192618172092428,0.08049623521332293,13.73076923076923,5.302812695655684
